minute,mid,bid,ask,signal
57,88.81968587581034,88.79468587581033,88.84468587581034,-0.9890780074861916
58,90.38771168490267,90.36271168490266,90.41271168490267,0.9896630803052727
59,90.58962672674245,90.56462672674245,90.61462672674246,0.9823674644179912
60,89.55901657648903,89.53401657648902,89.58401657648903,0.8976781434848234
61,89.91131995672096,89.88631995672095,89.93631995672096,0.8978868794882344
62,88.85166578354782,88.82666578354781,88.87666578354782,0.046116704574799446
63,89.0791027164287,89.05410271642869,89.1041027164287,-0.9557302463380595
64,88.27046291855044,88.24546291855043,88.29546291855044,-0.9986546503128263
65,91.01103310949253,90.98603310949252,91.03603310949254,0.877302347903468
66,91.10886397883529,91.08386397883528,91.1338639788353,0.7237039627202775
67,90.3000740356502,90.27507403565019,90.3250740356502,0.8230383686298144
68,89.65196394430018,89.62696394430017,89.67696394430018,0.45551767432465856
69,89.4955211984661,89.47052119846609,89.5205211984661,0.9277756307855599
70,88.57275143700471,88.5477514370047,88.59775143700472,-0.988516572855076
71,88.10314177415754,88.07814177415753,88.12814177415754,-0.9978487368159961
72,87.98439771172377,87.95939771172377,88.00939771172378,-0.9949210287204939
73,87.24453106104018,87.21953106104017,87.26953106104018,-0.9939792435374731
74,88.85687082147912,88.83187082147911,88.88187082147913,-0.7752533087453153
75,89.28541560332837,89.26041560332837,89.31041560332838,0.7140979419545919
76,89.13458405999317,89.10958405999317,89.15958405999318,0.8315692833660956
77,88.90336194588399,88.87836194588398,88.92836194588399,0.8059892880592453
78,88.2829952113807,88.25799521138069,88.3079952113807,0.9912449495291834
79,87.60730398680573,87.58230398680573,87.63230398680574,-0.9469638611421914
80,86.26609808710306,86.24109808710305,86.29109808710307,-0.9893293768987701
81,87.90832929847645,87.88332929847644,87.93332929847645,-0.8481590734019855
82,87.681923494702,87.656923494702,87.70692349470201,-0.9214795414571703
83,88.91871604782986,88.89371604782986,88.94371604782987,0.5856093527138916
84,89.06913516303604,89.04413516303603,89.09413516303604,0.8603900763743404
85,87.67557523188162,87.65057523188162,87.70057523188163,0.9675105554179838
86,87.83732890216653,87.81232890216653,87.86232890216654,-0.1015929049173639
87,88.36206469381605,88.33706469381605,88.38706469381606,0.797075442833969
88,88.56234768064543,88.53734768064542,88.58734768064544,-0.5600443633633352
89,89.40064291250039,89.37564291250038,89.4256429125004,0.4506102308297398
90,87.71885809943126,87.69385809943125,87.74385809943126,0.06431161571074044
91,88.66628334010377,88.64128334010377,88.69128334010378,0.8788416310203372
92,88.57055448694317,88.54555448694316,88.59555448694317,0.33600080337474186
93,88.37613489570278,88.35113489570277,88.40113489570278,-0.29896244280049944
94,88.50062779507824,88.47562779507824,88.52562779507825,-0.9832227252564842
95,89.09308124195317,89.06808124195317,89.11808124195318,0.9999126456660363
96,90.73437727634067,90.70937727634066,90.75937727634067,0.9713113262724701
97,90.15919278710585,90.13419278710585,90.18419278710586,0.9106646295394246
98,89.36066999789465,89.33566999789464,89.38566999789465,0.8058819011624403
99,90.15777978815797,90.13277978815796,90.18277978815797,0.9863433826592855
100,89.61139079800719,89.58639079800719,89.6363907980072,0.7473785442978836
101,88.7194466380299,88.69444663802989,88.7444466380299,-0.9974868106273774
102,89.23929473942607,89.21429473942607,89.26429473942608,-0.9411398098169157
103,89.37890347134181,89.35390347134181,89.40390347134182,0.034660622013605945
104,89.56374097256857,89.53874097256856,89.58874097256857,-0.9299543923579885
105,90.78033089415939,90.75533089415939,90.8053308941594,0.9107758124131939
106,88.69233038151688,88.66733038151688,88.71733038151689,-0.03518734807412007
107,88.7106022744831,88.68560227448309,88.7356022744831,-0.5513602822891194
108,89.3324935718868,89.3074935718868,89.3574935718868,-0.054344475216148436
109,88.83515178499889,88.81015178499888,88.86015178499889,-0.6777112117360702
110,88.5327445128458,88.50774451284579,88.5577445128458,-0.9999991802973089
111,86.70708533537942,86.68208533537941,86.73208533537942,-0.9623165668291177
112,86.59211882153541,86.5671188215354,86.61711882153541,-0.9320029397509143
113,87.10538263030861,87.0803826303086,87.13038263030862,-0.9712084454086303
114,86.95832078749659,86.93332078749658,86.9833207874966,-0.9835523822798926
115,87.70366409946729,87.67866409946728,87.7286640994673,-0.9564902044390776
116,86.93552568988916,86.91052568988916,86.96052568988917,0.5093945087302081
117,87.23780022308067,87.21280022308066,87.26280022308067,0.9682381830310515
118,87.1346106764411,87.1096106764411,87.1596106764411,0.09362425403843712
119,86.97340155241795,86.94840155241795,86.99840155241796,0.048848999540832196
120,87.33659320893527,87.31159320893526,87.36159320893528,-0.973292027571328
121,87.43251648521883,87.40751648521882,87.45751648521883,0.9924492236567345
122,87.830196135998,87.80519613599799,87.855196135998,0.9484848297704889
123,88.68134307620285,88.65634307620284,88.70634307620286,0.9827757402138569
124,88.71109977280524,88.68609977280524,88.73609977280525,0.9894352379775588
125,89.30812659226504,89.28312659226503,89.33312659226505,0.9895029499056985
126,88.20015919286257,88.17515919286257,88.22515919286258,0.8783758774417846
127,87.59403496523677,87.56903496523677,87.61903496523678,-0.3528437572666422
128,87.23585551146317,87.21085551146317,87.26085551146318,-0.9393147351706416
129,87.26611315721169,87.24111315721169,87.2911131572117,-0.931089125620028
130,88.11175230204003,88.08675230204003,88.13675230204004,-0.9894925553881228
131,87.88915597672003,87.86415597672003,87.91415597672004,-0.670327988972128
132,88.16776485725747,88.14276485725746,88.19276485725747,0.8526071975677504
133,88.8917208954848,88.86672089548479,88.9167208954848,0.9931171570620514
134,88.49342664166277,88.46842664166276,88.51842664166277,0.9963063740461059
135,88.70187255939712,88.67687255939711,88.72687255939712,0.8978888089697824
136,90.0944258036276,90.0694258036276,90.1194258036276,0.9950446846806924
137,90.58317164565155,90.55817164565154,90.60817164565155,0.9891384255736703
138,90.39289099291452,90.36789099291451,90.41789099291452,0.910217476334466
139,90.54072901392502,90.51572901392501,90.56572901392502,0.9892422715935686
140,90.56694419413472,90.54194419413471,90.59194419413473,0.9999999746783446
141,89.99994974165327,89.97494974165326,90.02494974165327,-0.36770237229528313
142,91.39642083550972,91.37142083550971,91.42142083550972,0.9209316118059204
143,91.37880862206971,91.3538086220697,91.40380862206972,0.9271560607769573
144,91.84664167092565,91.82164167092564,91.87164167092565,0.9426936496422234
145,91.00572628447757,90.98072628447757,91.03072628447758,0.5582218741902195
146,91.01729488475517,90.99229488475517,91.04229488475518,0.994504811699852
147,91.16100461244719,91.13600461244718,91.18600461244719,-0.5870470300087477
148,90.07880264289872,90.05380264289872,90.10380264289873,-0.9681822561191897
149,89.2268932527675,89.20189325276749,89.2518932527675,-0.9963682321213497
150,89.59468006070071,89.5696800607007,89.61968006070072,-0.9291295733842574
151,89.86324303341179,89.83824303341179,89.8882430334118,-0.91862062714371
152,88.70051136419531,88.6755113641953,88.72551136419531,-0.9997591268475258
153,88.54512993477026,88.52012993477025,88.57012993477026,-0.991320679645104
154,87.30361531015508,87.27861531015508,87.32861531015509,-0.9566854609328329
155,87.84052664195058,87.81552664195057,87.86552664195058,-0.9478870907868223
156,87.55766119971582,87.53266119971582,87.58266119971583,-0.9989448340669589
157,88.21799875999889,88.19299875999889,88.2429987599989,-0.7479068783857196
158,88.19680766746602,88.17180766746601,88.22180766746602,-0.703088986472978
159,86.55593335599102,86.53093335599101,86.58093335599102,-0.7991576790867283
160,88.25599813923546,88.23099813923545,88.28099813923546,0.5141734689579245
161,87.11770745814262,87.09270745814261,87.14270745814262,-0.5081020505922953
162,87.33302015403723,87.30802015403722,87.35802015403723,-0.8381813810987405
163,87.17867789666019,87.15367789666018,87.2036778966602,-0.9293835145110904
164,87.66851025304962,87.64351025304961,87.69351025304962,0.9828988008691179
165,88.05344527550587,88.02844527550586,88.07844527550587,-0.4774890947797172
166,88.38732134195388,88.36232134195387,88.41232134195388,0.987560236816838
167,87.34342160496446,87.31842160496446,87.36842160496447,0.020864677107077477
168,86.84332586838248,86.81832586838247,86.86832586838248,-0.5055912142807928
169,86.68580034352415,86.66080034352414,86.71080034352416,-0.8676476692125997
170,87.82550285259568,87.80050285259567,87.85050285259568,-0.31328385541297454
171,87.11373352632201,87.088733526322,87.13873352632201,-0.993210909549764
172,87.90180279249017,87.87680279249017,87.92680279249018,0.7602037899646963
173,87.8016549257319,87.77665492573189,87.8266549257319,0.9442664611151315
174,87.17626025520468,87.15126025520468,87.20126025520469,0.8551011808019208
175,86.5522987135763,86.5272987135763,86.57729871357631,-0.9802174128478566
176,85.90164747996653,85.87664747996652,85.92664747996653,-0.8917825378567372
177,88.81973319272907,88.79473319272907,88.84473319272908,0.6721412168907535
178,90.66747289221078,90.64247289221078,90.69247289221079,0.9032165704230274
179,90.33867181230265,90.31367181230264,90.36367181230266,0.8980355236753156
180,89.57660224755027,89.55160224755026,89.60160224755028,0.9197520820390639
181,89.76622654793125,89.74122654793125,89.79122654793126,0.9999591737037336
182,89.14691271277972,89.12191271277972,89.17191271277973,0.49261744616895814
183,88.54713173330553,88.52213173330553,88.57213173330554,-0.9963515198643064
184,89.14433795347993,89.11933795347993,89.16933795347994,-0.9875084622156869
185,88.37325533385157,88.34825533385157,88.39825533385158,-0.9743846591780521
186,89.14946154266553,89.12446154266553,89.17446154266554,-0.9243755397841499
187,89.08820465458615,89.06320465458614,89.11320465458616,-0.15680128226841067
188,89.07720812957557,89.05220812957556,89.10220812957557,0.920276491968863
189,89.20537812959789,89.18037812959788,89.2303781295979,0.17643437773543344
190,88.2427725638981,88.2177725638981,88.2677725638981,-0.31501158982222105
191,86.91116106357501,86.886161063575,86.93616106357501,-0.9803483796094583
192,87.95068209889055,87.92568209889055,87.97568209889056,-0.839760620072078
193,89.21747055473251,89.19247055473251,89.24247055473252,0.144514912311296
194,90.51257581542778,90.48757581542777,90.53757581542779,0.7437394949307854
195,90.85236863989695,90.82736863989695,90.87736863989696,0.9154429051856281
196,92.35004103410243,92.32504103410243,92.37504103410244,0.9970274747309209
197,92.02677836909447,92.00177836909447,92.05177836909448,0.9969643431688009
198,92.70484422160129,92.67984422160129,92.7298442216013,0.9986289229875587
199,91.95989274916091,91.93489274916091,91.98489274916092,0.9692719045683718
200,89.9399066333697,89.9149066333697,89.96490663336971,-0.6887357382063634
201,89.42577542158081,89.4007754215808,89.45077542158081,-0.9664113868981892
202,90.20689139436162,90.18189139436161,90.23189139436163,-0.8595188801143528
203,91.3248379883397,91.29983798833969,91.3498379883397,-0.8679963784784819
204,92.82594250161837,92.80094250161837,92.85094250161838,0.5643057673991481
205,92.77698677753742,92.75198677753741,92.80198677753742,0.9534979727019345
206,92.96115010142242,92.93615010142241,92.98615010142242,0.9941549404344521
207,93.02620705287313,93.00120705287313,93.05120705287314,0.9992853545281142
208,92.4869783565652,92.4619783565652,92.51197835656521,0.9999700183223846
209,92.08085017099702,92.05585017099702,92.10585017099703,-0.9577545663039043
210,92.7511411246158,92.7261411246158,92.7761411246158,-0.06672035625584724
211,92.1919036995272,92.1669036995272,92.21690369952721,-0.9617766356683544
212,93.34570669069963,93.32070669069962,93.37070669069963,0.5591373114226607
213,93.60650474856253,93.58150474856252,93.63150474856253,0.9291021290665804
214,92.9830883559704,92.95808835597039,93.0080883559704,0.928514162612258
215,93.48726065812714,93.46226065812714,93.51226065812715,0.8591164351011091
216,93.12470775864435,93.09970775864434,93.14970775864435,0.9986391585001753
217,93.66144719370419,93.63644719370419,93.6864471937042,0.7802492241488177
218,93.96816233542165,93.94316233542165,93.99316233542166,0.7188971511250474
219,93.71265364643652,93.68765364643652,93.73765364643653,0.981461417773327
220,93.36713208088115,93.34213208088114,93.39213208088115,-0.3520925276551154
221,93.81393028648499,93.78893028648498,93.838930286485,0.9959805073494995
222,95.43622749767312,95.41122749767311,95.46122749767312,0.9765386188513706
223,95.35551891199584,95.33051891199584,95.38051891199585,0.8883770690397975
224,93.43192318007439,93.40692318007439,93.4569231800744,-0.26541124320610454
225,93.66963654865897,93.64463654865897,93.69463654865898,0.30137373594216327
226,92.74684116912823,92.72184116912823,92.77184116912824,-0.7087206615167115
227,91.79541266926391,91.7704126692639,91.82041266926392,-0.9922126617137058
228,91.51731441072597,91.49231441072597,91.54231441072598,-0.9993371326883144
229,91.60253127636011,91.5775312763601,91.62753127636012,-0.9623963327760523
230,90.39811006166069,90.37311006166068,90.4231100616607,-0.9991928469368705
231,89.74564596592508,89.72064596592507,89.77064596592508,-0.9975720498598004
232,91.50449658894051,91.4794965889405,91.52949658894052,-0.3337888305455209
233,91.14750971866488,91.12250971866487,91.17250971866488,-0.43620012248550444
234,90.46885339111547,90.44385339111547,90.49385339111548,-0.9286505093370773
235,89.48319712563233,89.45819712563232,89.50819712563234,-0.7824320695268835
236,90.09558451659761,90.0705845165976,90.12058451659762,0.40740104979905856
237,91.75527914097181,91.7302791409718,91.78027914097181,0.2751924768498731
238,92.05332626992177,92.02832626992176,92.07832626992177,0.6779199175066966
239,92.26870260703389,92.24370260703388,92.2937026070339,0.8920028949274907
240,92.51175444833115,92.48675444833114,92.53675444833115,0.9963959641705578
241,91.09278359404291,91.06778359404291,91.11778359404292,0.9489294969469816
242,90.68550866102619,90.66050866102618,90.7105086610262,-0.87463303277191
243,90.26989079718042,90.24489079718042,90.29489079718043,-0.948226023906842
244,90.60050220897588,90.57550220897588,90.62550220897589,-0.9563195411782868
245,90.11587062119521,90.09087062119521,90.14087062119522,-0.9999929645337107
246,90.15671954892466,90.13171954892465,90.18171954892466,-0.9984631068703633
247,91.25524550413695,91.23024550413695,91.28024550413696,0.8346494524033352
248,89.96279501781271,89.9377950178127,89.98779501781272,-0.5265285127531432
249,90.25325415085432,90.22825415085431,90.27825415085432,-0.5857064460163365
250,88.92596956865002,88.90096956865001,88.95096956865002,-0.8922841238265136
251,87.96824118162405,87.94324118162405,87.99324118162406,-0.9392576330854435
252,88.04357309000443,88.01857309000442,88.06857309000443,-0.995393302579303
253,86.92228641970442,86.89728641970441,86.94728641970443,-0.9849525105748104
254,86.29467084682877,86.26967084682876,86.31967084682877,-0.9990780755671701
255,85.96923273047604,85.94423273047603,85.99423273047604,-0.9961335591153907
256,85.62057585232373,85.59557585232372,85.64557585232373,-0.9855984253178357
257,86.32778958546035,86.30278958546035,86.35278958546036,-0.9983638593045747
258,85.85262877646328,85.82762877646327,85.87762877646328,-0.9984005384519276
259,86.60709586252301,86.582095862523,86.63209586252302,0.6625366470417472
260,87.34655135561017,87.32155135561017,87.37155135561018,0.9661682102788093
261,87.3275229088857,87.30252290888569,87.3525229088857,0.9897948035852697
262,86.61523491710903,86.59023491710903,86.64023491710904,0.43356328354219464
263,88.39130568138201,88.366305681382,88.41630568138201,0.9980875576356312
264,88.24450219986264,88.21950219986263,88.26950219986264,0.9773239682700035
265,88.18106983392511,88.1560698339251,88.20606983392511,0.8000215510809564
266,88.04790658281463,88.02290658281463,88.07290658281464,0.7580085226506762
267,87.4710006575999,87.4460006575999,87.49600065759991,0.983925793010428
268,88.54517904171433,88.52017904171433,88.57017904171434,0.37100961508476765
269,86.918849060038,86.893849060038,86.943849060038,-0.9686245771943521
270,87.06235689420268,87.03735689420267,87.08735689420268,-0.9273512403004751
271,88.22276111606244,88.19776111606244,88.24776111606245,0.24000099701408234
272,87.97179729419351,87.9467972941935,87.99679729419351,0.6020824143760317
273,88.5407639547799,88.5157639547799,88.56576395477991,-0.006150038580912241
274,90.30599656182862,90.28099656182862,90.33099656182863,0.9933146924335119
275,90.93894724898834,90.91394724898834,90.96394724898835,0.9939692729581556
276,90.83060561112836,90.80560561112836,90.85560561112837,0.9565192069417868
277,92.35408101653289,92.32908101653288,92.3790810165329,0.996582925129169
278,92.00167854607143,91.97667854607143,92.02667854607144,0.9993759396965262
279,90.85640904971115,90.83140904971114,90.88140904971115,0.6403874832903692
280,90.42762555834902,90.40262555834902,90.45262555834903,-0.5463657436068631
281,91.72980586417732,91.70480586417732,91.75480586417733,0.8063306159894715
282,91.31861440243286,91.29361440243285,91.34361440243286,-0.9249440857284075
283,92.13839668466946,92.11339668466945,92.16339668466946,0.19859772525550745
284,91.34912741726112,91.32412741726111,91.37412741726112,0.6509841111405964
285,92.4828751770387,92.45787517703869,92.5078751770387,0.9994152543028819
286,92.73019403750486,92.70519403750485,92.75519403750486,0.9132385694568139
287,92.62409408494005,92.59909408494005,92.64909408494006,0.9815208446645837
288,92.89239565824381,92.86739565824381,92.91739565824382,0.8415658285665049
289,92.32159714054373,92.29659714054372,92.34659714054374,0.9997097253184025
290,92.79485012658225,92.76985012658224,92.81985012658225,0.8903246113120488
291,92.09621654381043,92.07121654381042,92.12121654381043,-0.9570892744860764
292,91.47295502404269,91.44795502404268,91.4979550240427,-0.9642690116807311
293,92.58307794340793,92.55807794340792,92.60807794340793,-0.5416815722462494
294,90.80803277112334,90.78303277112333,90.83303277112334,-0.9520658633113939
295,90.47692130956803,90.45192130956802,90.50192130956803,-0.9901206641532582
296,89.14742036145135,89.12242036145135,89.17242036145136,-0.9811550696840337
297,88.86847645788262,88.84347645788262,88.89347645788263,-0.9414853353900771
298,88.28483501283473,88.25983501283473,88.30983501283474,-0.9993029146669326
299,88.47447099140153,88.44947099140153,88.49947099140154,-0.9909481402684712
300,89.66652584244564,89.64152584244563,89.69152584244564,-0.9003948895655436
301,88.39754913290372,88.37254913290371,88.42254913290373,-0.8694594787364193
302,89.18526532985231,89.16026532985231,89.21026532985232,0.48487723141340594
303,88.27972567455967,88.25472567455967,88.30472567455968,-0.008521528782877352
304,87.01329007152442,86.98829007152442,87.03829007152443,-0.8943737992132953
305,86.66325813566978,86.63825813566977,86.68825813566978,-0.9936785591957045
306,87.099750680267,87.07475068026699,87.124750680267,-0.8432892807007711
307,87.35277735419987,87.32777735419987,87.37777735419988,-0.9950916009116197
308,87.01363979145611,86.98863979145611,87.03863979145612,-0.9999293336187789
309,87.98749566401652,87.96249566401652,88.01249566401653,0.9621900744643807
310,87.34000252336132,87.31500252336131,87.36500252336133,0.9440819895576772
311,86.6501209560996,86.6251209560996,86.6751209560996,-0.7211362245348132
312,87.68785496538806,87.66285496538805,87.71285496538806,0.5597715754099541
313,86.94574574267098,86.92074574267097,86.97074574267099,-0.12487834264827001
314,86.46039471912006,86.43539471912005,86.48539471912007,-0.9955092612488583
315,85.17836579073797,85.15336579073796,85.20336579073798,-0.9824628771887157
316,85.33847318825693,85.31347318825692,85.36347318825693,-0.8425664656184776
317,84.18611545222208,84.16111545222208,84.21111545222209,-0.9966729698690235
318,84.05263488848969,84.02763488848969,84.0776348884897,-0.9946089664049962
319,84.6933805523669,84.6683805523669,84.71838055236691,-0.9957586727262571
320,84.6204475087456,84.5954475087456,84.6454475087456,-0.8016502306300773
321,83.79273347358428,83.76773347358427,83.81773347358428,-0.9993869391824088
322,82.56669640635035,82.54169640635034,82.59169640635035,-0.9549761786437893
323,81.60292980518433,81.57792980518433,81.62792980518434,-0.949108903038824
324,81.69063904534359,81.66563904534358,81.7156390453436,-0.9788545454665984
325,81.33131407245202,81.30631407245201,81.35631407245202,-0.9971272172212162
326,80.27730760646733,80.25230760646733,80.30230760646734,-0.9996110464757472
327,78.83547637333598,78.81047637333597,78.86047637333598,-0.995853136791541
328,78.6134329794307,78.58843297943069,78.6384329794307,-0.9721871739640486
329,78.60984592571867,78.58484592571867,78.63484592571868,-0.9871686528298202
330,76.6805819019262,76.6555819019262,76.70558190192621,-0.9986045562692665
331,77.40151916921705,77.37651916921705,77.42651916921706,-0.9955807831123404
332,78.08683884593103,78.06183884593102,78.11183884593103,-0.71525321910398
333,78.10848938309418,78.08348938309418,78.13348938309419,-0.5878423513932545
334,78.51955151961774,78.49455151961773,78.54455151961774,-0.12401099675411136
335,78.20501883148819,78.18001883148818,78.2300188314882,0.9988450795600298
336,76.815480709533,76.790480709533,76.84048070953301,-0.7131707961683212
337,75.83702058103633,75.81202058103632,75.86202058103633,-0.9629193173499343
338,76.09284529742689,76.06784529742689,76.1178452974269,-0.9296694195919828
339,77.76336324417817,77.73836324417816,77.78836324417817,-0.6264339129561721
340,76.98944068483088,76.96444068483088,77.01444068483089,-0.9199776646928428
341,75.53607303801945,75.51107303801945,75.56107303801946,-0.8847310049626196
342,75.11827801049454,75.09327801049453,75.14327801049454,-0.5832376540594303
343,75.46493438265917,75.43993438265916,75.48993438265917,-0.500450001392143
344,75.71300073883467,75.68800073883466,75.73800073883467,-0.9934001156321465
345,74.09352440315352,74.06852440315352,74.11852440315353,-0.9997398303145902
346,74.6314000672298,74.6064000672298,74.65640006722981,-0.883025857048972
347,73.79572866823483,73.77072866823482,73.82072866823484,-0.9189990670142163
348,73.29927779320674,73.27427779320674,73.32427779320675,-0.9818808205252271
349,73.33375485305059,73.30875485305059,73.3587548530506,-0.9996105790018829
350,74.01222746575101,73.987227465751,74.03722746575102,-0.14714485382412198
351,75.09251941474734,75.06751941474734,75.11751941474735,0.5596860203551679
352,76.56745300394215,76.54245300394214,76.59245300394215,0.9642556565301428
353,77.98518767269876,77.96018767269875,78.01018767269876,0.9859384693843828
354,78.857735583226,78.832735583226,78.88273558322601,0.9921347148431837
355,79.70053709971546,79.67553709971546,79.72553709971547,0.9959308574456756
356,79.05164411120823,79.02664411120823,79.07664411120824,0.9971360470872875
357,79.71486500866428,79.68986500866427,79.73986500866428,0.9997059169596408
358,81.79079888169822,81.76579888169822,81.81579888169823,0.997101317542308
359,82.7784556972027,82.7534556972027,82.80345569720271,0.9855330736725484
360,80.60142416153995,80.57642416153995,80.62642416153996,0.5335068873707469
361,79.85404254233956,79.82904254233955,79.87904254233956,0.5448365808858299
362,79.06437294896081,79.0393729489608,79.08937294896081,-0.41160519261010653
363,79.15813162723269,79.13313162723269,79.1831316272327,-0.9390607548618767
364,79.46516928447846,79.44016928447846,79.49016928447847,-0.9999501064401006
365,79.49717866201314,79.47217866201314,79.52217866201315,-0.9982951895522785
366,80.75854076245695,80.73354076245694,80.78354076245695,0.8690324177694184
367,79.12272750171566,79.09772750171565,79.14772750171566,0.08691521519193039
368,78.68772970547853,78.66272970547853,78.71272970547854,-0.5433728704629092
369,79.24014173275098,79.21514173275098,79.26514173275099,-0.2800720936545573
370,80.37086473317592,80.34586473317592,80.39586473317593,0.7570786551948935
371,80.96320891162844,80.93820891162844,80.98820891162845,0.21209650139789035
372,80.95535014780913,80.93035014780912,80.98035014780913,0.9440627064480666
373,80.31985643006055,80.29485643006055,80.34485643006056,0.9810032986526279
374,80.46502086267695,80.44002086267695,80.49002086267696,0.9990825368769233
375,80.76601090790201,80.74101090790201,80.79101090790202,0.8760645394597918
376,80.1959964071688,80.1709964071688,80.22099640716881,-0.9848696298048459
377,79.65265416655627,79.62765416655627,79.67765416655628,-0.9965245758376227
378,78.07165535819671,78.0466553581967,78.09665535819671,-0.9710895173548378
379,77.9836633696253,77.9586633696253,78.00866336962531,-0.9622394310521689
380,77.02988360168081,77.0048836016808,77.05488360168081,-0.9935907905417479
381,76.05539328383625,76.03039328383625,76.08039328383626,-0.9958931568644652
382,75.69943509968971,75.6744350996897,75.72443509968971,-0.9986462947391789
383,76.44755127766058,76.42255127766057,76.47255127766059,-0.9478232886489906
384,76.19633929798226,76.17133929798226,76.22133929798227,-0.9985146137631749
385,75.48416150480087,75.45916150480086,75.50916150480087,-0.9993369469914921
386,74.64364489036134,74.61864489036134,74.66864489036135,-0.9649304946613012
387,74.65916966148724,74.63416966148723,74.68416966148725,-0.8450033348744431
388,73.80953241861256,73.78453241861256,73.83453241861257,-0.9939236222194404
389,74.02733687670975,74.00233687670975,74.05233687670976,-0.9973672293680259
