minute,mid,bid,ask,signal
137,90.34701542894393,90.32201542894393,90.37201542894394,-0.47028707677316967
138,90.60447153805991,90.5794715380599,90.62947153805992,-0.9943704437806575
139,90.38690248461498,90.36190248461497,90.41190248461498,-0.9943951758577823
140,92.56909479858138,92.54409479858137,92.59409479858138,-0.09858891259386192
141,91.40571707200473,91.38071707200473,91.43071707200474,0.5450882643734734
142,89.89441494371998,89.86941494371997,89.91941494371999,-0.4075325697622716
143,89.71593019431026,89.69093019431025,89.74093019431027,-0.6332401439009967
144,87.49519799929517,87.47019799929517,87.52019799929518,-0.9065803563522822
145,87.22253544464719,87.19753544464719,87.2475354446472,-0.9953852643924719
146,87.21008627210381,87.1850862721038,87.23508627210381,-0.9955709834497778
147,87.08408989252531,87.05908989252531,87.10908989252532,-0.9873415967642295
148,86.69884538187046,86.67384538187045,86.72384538187046,-0.9999999982059842
149,85.69554639314765,85.67054639314765,85.72054639314766,-0.9925883942471319
150,84.68647974043041,84.66147974043041,84.71147974043042,-0.9827836768681503
151,84.0937309487259,84.0687309487259,84.11873094872591,-0.9850089243449129
152,84.01095324913425,83.98595324913424,84.03595324913425,-0.9906365346475453
153,83.93231324889354,83.90731324889353,83.95731324889354,-0.998871015742736
154,83.93660635168999,83.91160635168998,83.96160635169,-0.9999698386393598
155,83.29584686365703,83.27084686365703,83.32084686365704,-0.9996746175723754
156,81.09817706490257,81.07317706490257,81.12317706490258,-0.9841902655002528
157,80.56429296013849,80.53929296013848,80.5892929601385,-0.9723398808979884
158,80.21354230193629,80.18854230193628,80.23854230193629,-0.9761685397781228
159,80.29084472027245,80.26584472027244,80.31584472027245,-0.9933204541580711
160,78.86727149731672,78.84227149731672,78.89227149731673,-0.9999563912554763
161,78.57968078393293,78.55468078393292,78.60468078393293,-0.9921664452704843
162,78.67017393307059,78.64517393307058,78.69517393307059,-0.9766071031029522
163,78.98566742542734,78.96066742542733,79.01066742542734,-0.9429234373006408
164,80.19876401453291,80.1737640145329,80.22376401453292,-0.1394211058728472
165,80.22314501376299,80.19814501376298,80.248145013763,0.9301849150938079
166,80.75901511397856,80.73401511397856,80.78401511397857,0.9849081631490607
167,79.1466162474355,79.1216162474355,79.17161624743551,0.5542509315694749
168,78.87111975758584,78.84611975758584,78.89611975758585,-0.14277602819844068
169,79.26396031410485,79.23896031410484,79.28896031410486,-0.823246393297296
170,79.89026600323659,79.86526600323658,79.9152660032366,-0.4146891869737171
171,79.46365752156814,79.43865752156813,79.48865752156814,-0.9977791309499949
172,79.2638030852983,79.2388030852983,79.28880308529831,0.3061827341536829
173,79.51282480149273,79.48782480149272,79.53782480149273,0.9866737374353802
174,79.53266173342502,79.50766173342501,79.55766173342502,0.829333093166505
175,79.00237457310585,78.97737457310585,79.02737457310586,-0.9992755901116409
176,78.88980062140159,78.86480062140159,78.9148006214016,-0.9617721777631824
177,77.74818253061127,77.72318253061127,77.77318253061128,-0.9697859291236708
178,77.25627534100714,77.23127534100713,77.28127534100715,-0.9831701500057847
179,78.16028964119953,78.13528964119952,78.18528964119953,-0.9511870694725658
180,77.42150759589073,77.39650759589072,77.44650759589074,-0.9841600645358461
181,78.0966886663376,78.0716886663376,78.1216886663376,-0.9628690586074053
182,77.78311724719022,77.75811724719021,77.80811724719022,0.08704153593869246
183,78.416218002454,78.391218002454,78.44121800245401,0.9953232617954578
184,78.31884895927418,78.29384895927417,78.34384895927418,0.37021983916912216
185,78.20544422931125,78.18044422931125,78.23044422931126,0.9967329200965123
186,76.83243818279773,76.80743818279772,76.85743818279774,-0.9600220449194359
187,77.80606394414103,77.78106394414102,77.83106394414104,0.03536671014295349
188,78.39897322625215,78.37397322625215,78.42397322625216,-0.026718855487997385
189,77.0705487311443,77.0455487311443,77.0955487311443,-0.9480913651599508
190,77.2632482078249,77.2382482078249,77.2882482078249,-0.9045953857544674
191,77.12040590919274,77.09540590919273,77.14540590919275,0.4690065392833153
192,78.38271672863372,78.35771672863372,78.40771672863373,0.688356905132683
193,78.88425515596957,78.85925515596956,78.90925515596957,0.5240673971080491
194,79.13426924651881,79.1092692465188,79.15926924651882,0.9773965665020516
195,78.65707479650423,78.63207479650423,78.68207479650424,0.9439784277893787
196,77.516083611663,77.491083611663,77.54108361166301,0.5611672937814944
197,76.3229471468083,76.2979471468083,76.34794714680831,-0.9422283937727869
198,77.486549427559,77.46154942755899,77.511549427559,-0.852812328945809
199,77.11654379012121,77.09154379012121,77.14154379012122,-0.9835042068096554
200,76.5709947568576,76.5459947568576,76.5959947568576,-0.9991394238244936
201,76.40322321142175,76.37822321142174,76.42822321142175,-0.9765887178881886
202,75.92157026593146,75.89657026593146,75.94657026593147,-0.5749098749139283
203,75.85806266243671,75.8330626624367,75.88306266243671,-0.9964108605203624
204,75.13437169630586,75.10937169630586,75.15937169630587,-0.9982814795541988
205,75.56601605365584,75.54101605365584,75.59101605365585,-0.9730218075116348
206,75.1111002281709,75.08610022817089,75.1361002281709,-0.9975622875320329
207,74.7188349866922,74.6938349866922,74.7438349866922,-0.9914040964901614
208,75.75728482257644,75.73228482257643,75.78228482257644,-0.24108326285212994
209,75.20340751268802,75.17840751268801,75.22840751268802,0.16852100707891965
210,74.86976922006725,74.84476922006725,74.89476922006726,-0.9409300018489598
211,74.5472456002649,74.5222456002649,74.5722456002649,-0.8273180450608405
212,75.43316286535287,75.40816286535286,75.45816286535288,0.9072731421433159
213,75.40976970323419,75.38476970323418,75.4347697032342,-0.7239253910326813
214,74.44515006624324,74.42015006624324,74.47015006624325,-0.9257463404644907
215,74.23893127760523,74.21393127760523,74.26393127760524,-0.806462729324393
216,73.05864010060556,73.03364010060555,73.08364010060556,-0.9083794736762937
217,73.57897768965003,73.55397768965003,73.60397768965004,-0.968858356612609
218,73.56351628812335,73.53851628812335,73.58851628812336,-0.9972210483554832
219,74.80166266157167,74.77666266157166,74.82666266157167,0.482191720341952
220,75.06730079453648,75.04230079453647,75.09230079453648,0.7402476157108555
221,74.35542998830388,74.33042998830388,74.38042998830389,0.9545347211841209
222,74.73383565454725,74.70883565454724,74.75883565454725,0.9623442406397905
223,75.012340280151,74.98734028015099,75.037340280151,0.9999307317750353
224,75.6373596560299,75.6123596560299,75.6623596560299,0.9438234525892648
225,75.59934112421689,75.57434112421689,75.6243411242169,0.7442029801988057
226,75.3724266401734,75.3474266401734,75.3974266401734,0.9892230646000759
227,75.24529168006056,75.22029168006055,75.27029168006057,0.9624228519189512
228,74.78673796385912,74.76173796385912,74.81173796385913,-0.5766139069108792
229,75.17934821144733,75.15434821144733,75.20434821144734,-0.9114080843844365
230,76.05415319294269,76.02915319294269,76.0791531929427,0.7556280645318724
231,76.55276950262622,76.52776950262621,76.57776950262623,0.9274953489530585
232,77.56556804640836,77.54056804640835,77.59056804640836,0.9702268068558466
233,76.5733051234273,76.5483051234273,76.59830512342731,0.967775809304416
234,75.92646682102345,75.90146682102345,75.95146682102346,0.820347385979348
235,76.51887665716653,76.49387665716652,76.54387665716654,0.6571914233545181
236,77.28204170235009,77.25704170235008,77.30704170235009,0.8061420109330649
237,78.19534875068341,78.1703487506834,78.22034875068341,0.6196031187477393
238,79.29273923673811,79.26773923673811,79.31773923673812,0.9661906719998804
239,79.97089831707049,79.94589831707049,79.9958983170705,0.9934937601764435
240,79.35216445530462,79.32716445530461,79.37716445530462,0.9899844100968628
241,80.55237679813393,80.52737679813393,80.57737679813394,0.9988246783391074
242,81.18153927314424,81.15653927314423,81.20653927314424,0.9987921567441936
243,83.05899711349282,83.03399711349282,83.08399711349283,0.9900296277002868
244,84.89324470604764,84.86824470604763,84.91824470604764,0.9781801975384762
245,84.31051516049834,84.28551516049833,84.33551516049835,0.9893103192364907
246,83.36918052237735,83.34418052237734,83.39418052237735,0.9626302831357852
247,82.4275657275288,82.4025657275288,82.4525657275288,0.8517129464653618
248,82.81828054155851,82.7932805415585,82.84328054155851,-0.23043064148986173
249,83.30660848344323,83.28160848344322,83.33160848344323,-0.9776378884839918
250,82.13074966081983,82.10574966081982,82.15574966081984,-0.9993753193431844
251,81.57753868956055,81.55253868956055,81.60253868956056,-0.9913922357013263
252,80.34052711436512,80.31552711436511,80.36552711436512,-0.9477971972661193
253,81.64974920317883,81.62474920317882,81.67474920317883,-0.7975606133809523
254,82.6997831939057,82.6747831939057,82.72478319390571,-0.6012346936597067
255,82.1302132152295,82.1052132152295,82.15521321522951,-0.0006145119668943073
256,82.34903884454282,82.32403884454281,82.37403884454282,0.6862857481928846
257,82.87651609227325,82.85151609227324,82.90151609227325,0.9999435238130194
258,81.7855481032826,81.76054810328259,81.8105481032826,0.30094704823064344
259,82.04001776813689,82.01501776813689,82.0650177681369,-0.9224823930665653
260,83.38369781399675,83.35869781399674,83.40869781399675,0.9596843254558092
261,81.68420875267434,81.65920875267433,81.70920875267434,-0.7142051814868898
262,82.59715154231758,82.57215154231757,82.62215154231758,-0.3779459331601111
263,82.66706742209364,82.64206742209363,82.69206742209364,0.8753081116232285
264,83.34151335681065,83.31651335681065,83.36651335681066,0.9545177237793055
265,82.47370643539382,82.44870643539382,82.49870643539383,-0.9120155380776707
266,82.73196794168676,82.70696794168676,82.75696794168677,0.9959740783930734
267,83.67158088084624,83.64658088084623,83.69658088084624,0.9717496661657593
268,83.46999728533949,83.44499728533948,83.4949972853395,0.9174682128131997
269,82.83073197887789,82.80573197887789,82.8557319788779,-0.7617008347722863
270,83.96291207745445,83.93791207745444,83.98791207745445,0.9924081842187084
271,84.99711660425315,84.97211660425315,85.02211660425316,0.9933541452811999
272,84.62462054248957,84.59962054248956,84.64962054248957,0.7986203504684155
273,84.90160742110639,84.87660742110639,84.9266074211064,0.9210442157695898
274,84.5618634346683,84.53686343466829,84.5868634346683,0.9996124001319355
275,85.29248327815716,85.26748327815716,85.31748327815717,0.9997485113194019
276,85.67260712022924,85.64760712022924,85.69760712022925,0.8937386433465856
277,84.28714255178095,84.26214255178094,84.31214255178095,-0.5428543754252249
278,84.84539810193468,84.82039810193467,84.87039810193468,-0.10066216359795321
279,85.40908278902968,85.38408278902968,85.43408278902969,0.9147536075335755
280,84.78538544951503,84.76038544951503,84.81038544951504,-0.7290282880429658
281,84.65968336677956,84.63468336677956,84.68468336677957,-0.9866505632751701
282,86.09034128668497,86.06534128668497,86.11534128668498,0.9953367430825456
283,86.5739999351191,86.5489999351191,86.59899993511911,0.9700741721937477
284,86.15551465459762,86.13051465459762,86.18051465459763,0.6949264911570435
285,87.12395845880867,87.09895845880867,87.14895845880868,0.9880214630299068
286,87.11851385114443,87.09351385114442,87.14351385114443,0.9998926314300317
287,85.8559613705118,85.8309613705118,85.88096137051181,-0.39087395144326503
288,87.17274488901768,87.14774488901767,87.19774488901768,0.7401523421698837
289,87.79851741255226,87.77351741255225,87.82351741255226,0.980900077596268
290,86.65957458363884,86.63457458363884,86.68457458363885,-0.5681240142649511
291,87.6234975831141,87.5984975831141,87.6484975831141,0.5659362670949984
292,88.46874188586224,88.44374188586224,88.49374188586225,0.9990870753923302
293,88.45842613302935,88.43342613302934,88.48342613302935,0.938905356023403
294,87.67274156422069,87.64774156422068,87.69774156422069,-0.16702604506869498
295,89.23522032578876,89.21022032578875,89.26022032578877,0.9991165087045514
296,89.06657303359532,89.04157303359531,89.09157303359532,0.9817504906130593
297,87.95560974993828,87.93060974993827,87.98060974993828,-0.6388690472785569
298,88.53555584257292,88.51055584257291,88.56055584257292,0.113133296583216
299,89.0442667342213,89.01926673422129,89.0692667342213,0.9894143932393646
300,89.50009841122237,89.47509841122236,89.52509841122237,0.4198032635931641
301,90.07713243276076,90.05213243276076,90.10213243276077,0.8415149485795963
302,92.83632117125086,92.81132117125085,92.86132117125086,0.9939190725521426
303,92.27142657324137,92.24642657324137,92.29642657324138,0.9754802198228216
304,95.11576285790653,95.09076285790653,95.14076285790654,0.9907750194187404
305,94.69700851818187,94.67200851818187,94.72200851818188,0.9881688835745852
306,95.52468916549644,95.49968916549643,95.54968916549645,0.9989348515867661
307,95.84749235023403,95.82249235023403,95.87249235023404,0.9716119221773823
308,97.17739710467265,97.15239710467264,97.20239710467266,0.9999374956659793
309,98.22796363290624,98.20296363290623,98.25296363290624,0.9766767612358521
310,97.03283391151069,97.00783391151069,97.0578339115107,0.9727330029906538
311,95.43800824437137,95.41300824437137,95.46300824437138,-0.07750813449031609
312,95.86528017238042,95.84028017238042,95.89028017238043,0.015986961803793817
313,95.16155734787323,95.13655734787322,95.18655734787323,-0.9193444422588104
314,96.14971349703167,96.12471349703166,96.17471349703168,-0.993557695543476
315,97.03611438945119,97.01111438945118,97.06111438945119,0.004518311430846428
316,96.79601157964183,96.77101157964182,96.82101157964183,0.9480130477665882
317,95.43678196225024,95.41178196225023,95.46178196225024,-0.48020733160134915
318,95.13060359354401,95.105603593544,95.15560359354401,-0.03736648760979779
319,95.15695741295457,95.13195741295456,95.18195741295457,-0.7889764681660429
320,94.87632783006458,94.85132783006458,94.90132783006459,-0.9931022667564979
321,96.02471698247626,95.99971698247626,96.04971698247627,-0.9423453151672515
322,97.32898212352859,97.30398212352858,97.3539821235286,0.9544008713065485
323,99.53382217006622,99.50882217006621,99.55882217006622,0.9805231115287715
324,98.81184442131443,98.78684442131443,98.83684442131444,0.9563773484386936
325,99.03469421298811,99.00969421298811,99.05969421298812,0.9937447815945247
326,96.7337348014507,96.70873480145069,96.7587348014507,0.5320045164117728
327,95.90569752087485,95.88069752087485,95.93069752087486,-0.7148106667581204
328,96.84634043758666,96.82134043758666,96.87134043758667,-0.9600283233561844
329,95.30142437490531,95.2764243749053,95.32642437490532,-0.9859642876376632
330,95.76165386552034,95.73665386552034,95.78665386552035,-0.9998998622318386
331,95.56497293195491,95.5399729319549,95.58997293195492,-0.9631778190570096
332,95.29425697088814,95.26925697088814,95.31925697088815,-0.7413200745165206
333,96.69643212293302,96.67143212293301,96.72143212293302,-0.25376258103701665
334,97.65027925842035,97.62527925842035,97.67527925842036,0.9843393832944349
335,98.5587679269071,98.53376792690709,98.5837679269071,0.9659608829967167
336,98.54800819268029,98.52300819268028,98.57300819268029,0.9736707632245766
337,97.66097800855286,97.63597800855285,97.68597800855287,0.9956160740269528
338,97.90571348858002,97.88071348858001,97.93071348858003,0.9899167117761365
339,98.99461189493434,98.96961189493433,99.01961189493434,0.9862535411458495
340,100.63556792931037,100.61056792931036,100.66056792931037,0.9427643818755704
341,100.94131850834307,100.91631850834307,100.96631850834308,0.9186386496935537
342,98.74900573852979,98.72400573852978,98.7740057385298,0.6857370656868857
343,97.6209327944736,97.5959327944736,97.64593279447361,-0.20300097702346306
344,98.27509459958873,98.25009459958872,98.30009459958873,-0.45397606955090225
345,98.70093481097592,98.67593481097592,98.72593481097593,-0.9134703314192085
346,99.71494340029469,99.68994340029468,99.73994340029469,-0.9222379108191711
347,100.68956820336446,100.66456820336445,100.71456820336446,0.921699189971021
348,100.3659166518444,100.3409166518444,100.3909166518444,0.989784269623531
349,98.53978475604886,98.51478475604885,98.56478475604887,0.26780239770975317
350,98.6008576268524,98.5758576268524,98.62585762685241,-0.10090683875332389
351,99.25551369498494,99.23051369498494,99.28051369498495,-0.43175830466717413
352,99.49073122038007,99.46573122038006,99.51573122038008,-0.9225587436662552
353,99.68696267928571,99.66196267928571,99.71196267928572,-0.8629209163012328
354,99.64270439364306,99.61770439364305,99.66770439364306,0.9862029247506224
355,98.40770223718238,98.38270223718237,98.43270223718238,-0.35228578090668794
356,97.27419600351854,97.24919600351853,97.29919600351855,-0.9551927800968172
357,96.79016905571376,96.76516905571376,96.81516905571377,-0.9663476483451507
358,95.76076250097611,95.73576250097611,95.78576250097612,-0.9895040028771185
359,96.19889877109874,96.17389877109873,96.22389877109875,-0.9975672548656485
360,94.35591667024175,94.33091667024175,94.38091667024176,-0.998558376036321
361,94.80437563333854,94.77937563333853,94.82937563333854,-0.9859597446066016
362,96.3438656943399,96.31886569433989,96.3688656943399,-0.47008201428687196
363,98.44657298571238,98.42157298571237,98.47157298571238,0.9323470214024036
364,99.91039355150998,99.88539355150998,99.93539355150999,0.9159544224146939
365,100.67757291583584,100.65257291583583,100.70257291583584,0.9886411802893386
366,100.33071631697439,100.30571631697438,100.3557163169744,0.9959860528890175
367,101.89261029633376,101.86761029633375,101.91761029633376,0.9997201658375067
368,101.92818926130276,101.90318926130276,101.95318926130277,0.9989698475844208
369,102.27278857657178,102.24778857657178,102.29778857657179,0.991899596795993
370,101.79723164736669,101.77223164736668,101.82223164736669,0.9016610891338622
371,101.87012165742179,101.84512165742179,101.8951216574218,0.9999998760365311
372,101.47872758410637,101.45372758410636,101.50372758410637,-0.8965218357346159
373,102.06046418199672,102.03546418199672,102.08546418199673,0.4177096829523932
374,100.61635072804216,100.59135072804216,100.64135072804217,-0.9940314371702623
375,100.03576799380056,100.01076799380056,100.06076799380057,-0.9671892967925979
376,100.28714636720422,100.26214636720421,100.31214636720422,-0.953057465260271
377,100.82669721909036,100.80169721909036,100.85169721909037,-0.6808628843117371
378,101.86409300368457,101.83909300368457,101.88909300368458,-0.27166224776959974
379,101.51053097810608,101.48553097810607,101.53553097810608,0.8168383093747588
380,102.51907653438697,102.49407653438696,102.54407653438697,0.99326704161531
381,103.7042900555544,103.67929005555439,103.7292900555544,0.9961720762641428
382,102.68555020929769,102.66055020929768,102.7105502092977,0.9756782183672149
383,103.23186927465918,103.20686927465917,103.25686927465918,0.9294335690790507
384,104.66097846322056,104.63597846322055,104.68597846322056,0.9986340558678489
385,107.87016649391981,107.8451664939198,107.89516649391982,0.989110863193813
386,108.07089223336439,108.04589223336438,108.0958922333644,0.9377668512468003
387,108.8688797246153,108.84387972461529,108.8938797246153,0.9872312887242151
388,107.7546042576075,107.72960425760749,107.7796042576075,0.9926112594197992
389,107.21791937958432,107.19291937958431,107.24291937958432,0.9996033437187173
